846
9629	9629	149
7670	7670	149
11463	11463	149
9794	9794	149
524	524	149
5054	5054	149
5378	5378	149
6186	6186	149
10638	10638	149
12495	12495	149
11479	6022	1003
9947	11125	242
11410	13510	242
12565	5454	242
2300	7207	242
12814	8563	242
11751	14295	242
8466	8465	242
5891	2995	242
12179	14513	242
11017	5390	242
1650	12715	242
1300	7246	242
4925	4926	242
6512	466	242
9745	11402	242
13314	4634	242
10481	13858	242
983	8334	242
10805	13286	242
10771	7953	242
2818	8616	242
9946	12404	242
4463	12665	242
8345	9695	242
8476	2506	242
13198	2353	242
10906	5645	242
4014	10989	242
9305	10441	242
8498	8497	242
11110	11111	242
11669	12645	242
10883	10882	242
12585	4459	242
8028	2442	873
5425	7989	873
5333	2095	667
5476	10060	667
4827	709	667
11619	2928	667
12474	1203	667
10464	10464	671
12975	12975	671
12207	12207	671
13532	12967	470
10444	12967	470
5276	8745	470
605	8745	470
1016	3095	470
13177	3513	470
6023	9808	470
3702	10317	470
13554	5025	470
2736	2883	470
3384	3836	470
9187	8207	470
7664	4707	470
4366	4707	470
4766	6205	470
2765	7481	470
4135	1481	470
4513	10797	470
8868	6709	470
6662	12922	470
9717	2445	470
2003	10909	470
11892	7482	470
6485	11218	275
9476	3021	275
7728	5574	275
10192	9896	275
11421	9357	275
12945	2764	275
5531	2370	275
12160	80	275
3106	3107	275
4707	2287	275
7899	8515	275
7722	10043	275
5260	1994	275
7915	12949	275
6205	4766	275
11421	4706	275
7722	11636	275
13242	5068	1241
4584	4584	1112
3920	706	806
1674	12312	806
1674	10757	806
14571	11706	828
14949	14034	828
3796	3797	295
2547	8002	295
111	4226	295
11410	13510	295
7079	7080	295
12814	8563	295
49	5674	295
13147	6806	295
10805	13286	295
3655	13003	295
6168	8475	295
11830	11111	295
7543	9581	295
8670	13057	295
328	4280	112
167	424	112
10528	2876	112
3450	7284	923
2194	2633	923
5986	892	1052
9817	5480	659
13736	10192	659
10276	4608	659
13736	10192	1002
1059	576	1002
10753	3106	423
197	5800	423
6574	4667	423
11602	1325	423
4456	2728	423
2042	162	423
2769	11161	423
5118	6838	423
4917	7626	423
4753	10689	423
5913	5682	423
5421	7997	423
4637	10534	423
9740	11192	423
1505	4371	423
2098	5619	423
1021	7723	423
9740	9450	423
9549	11909	855
2570	4817	855
12400	7511	781
14898	8354	781
8020	1068	1260
4017	4017	610
10568	2430	396
6551	8482	396
10286	11313	396
5515	3292	396
908	3865	396
7023	11067	396
10286	11067	396
11313	11067	396
11800	9510	396
11983	1064	396
430	3520	396
3520	430	396
3293	2598	396
5421	6096	396
9510	11800	396
7023	10286	396
10286	7023	396
430	9843	396
12872	1729	396
13209	4680	1216
10713	5332	292
5800	197	292
4356	7330	292
12666	11941	292
2234	10530	292
162	2042	292
6193	8728	292
6193	11828	292
7997	6096	292
1481	11639	292
12559	3772	292
5159	8479	292
8009	6785	292
12805	13801	292
8811	11239	292
8226	1329	698
487	6941	698
6443	11570	698
487	2842	698
4598	2999	698
678	4965	1192
1389	2632	697
4207	9576	697
8486	11649	697
3155	9043	697
6655	3788	1246
2633	2194	536
175	1502	536
4668	9007	1172
3105	3105	700
681	2089	1239
14221	5553	1218
5540	6610	791
1051	4603	964
7363	2764	964
2692	5796	964
7363	2765	964
1930	12949	964
7071	4197	1251
3560	4197	1108
5068	13242	66
5834	2280	66
2743	3516	66
3140	1527	66
8928	2226	1154
12005	1674	981
2580	14608	981
5341	2117	840
1565	6981	856
13397	11620	856
11947	4483	864
657	11299	864
10594	4346	603
8028	984	931
2665	7550	931
6903	801	931
7655	2280	712
9831	11050	712
5498	10451	712
5499	9395	712
1279	10890	793
4197	4476	1238
865	13006	1238
10238	3270	836
2692	5922	359
2764	9717	359
2358	4026	820
2720	2721	1195
3837	3485	784
2614	8107	992
416	5071	948
657	10242	1291
12501	920	803
12369	534	274
11250	7952	909
495	13915	909
5375	7952	1102
7957	2720	673
424	12094	1211
8077	3040	1315
6559	14751	808
12926	14571	808
11706	14571	808
13535	12781	1282
1484	12355	782
12102	14703	1213
4967	3878	1281
13043	13016	870
13611	5360	159
7272	14881	815
14452	12088	543
12903	6011	928
2511	1565	783
3930	12369	1222
13808	13808	1177
10580	1864	869
14344	12792	869
2904	7379	1101
12989	13230	1184
14057	1443	343
14662	14662	1081
12622	13206	1140
12622	13013	1288
14196	14193	839
3745	13591	918
10002	5251	744
